Time,Variable,Value
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),2.907071575
2:38:47 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Eco
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,24.77194567
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07225794252878,-89.40012653116614"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),0.455803237
2:38:47 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Eco
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,21.72098636
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07229856913741,-89.40015884249071"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),17.68614619
2:38:47 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Eco
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,23.66627856
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.072258852050204,-89.40014601374683"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),26.49471429
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Sport
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,22.08829365
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.07223613673911,-89.40019971595774"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),24.69988166
2:38:48 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Sport
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,21.35026643
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.07224031607112,-89.40020070133146"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),2.077759532
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Normal
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,21.48624195
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.07223860272356,-89.40020113131445"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),1.193941407
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Sport
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,23.31104807
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.072287838867105,-89.40022698564528"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),32.33786417
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Eco
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,22.74572569
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.07230269974476,-89.40024644722054"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),7.100735503
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Eco
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,24.61536573
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.072330711750084,-89.40029527453832"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),24.53158888
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Normal
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,22.92182775
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.072386304533225,-89.40025474189655"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),24.89947639
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Sport
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,24.16513488
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.072322500777524,-89.40031888014204"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),26.34153279
2:38:48 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Eco
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,23.88955867
2:38:48 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:48 PM,GPS Location,"43.07230292926773,-89.40035276130094"
2:38:48 PM,Vehicle State 1 (Drive Position),Drive
2:38:48 PM,Vehicle State 2 (Error Code),None
2:38:48 PM,Vehicle State 3 (Key State/Position),RUN
2:38:48 PM,Vehicle State 4 (Speed),28.24887172
2:38:48 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:48 PM,Vehicle State 6 (Drive Mode),Eco
2:38:48 PM,Accessory A Type,Front Light Bar
2:38:48 PM,Accessory A State,0
2:38:48 PM,Accessory A Power Draw,0
2:38:48 PM,Accessory B Type,Rear Chase Light
2:38:48 PM,Accessory B State,5
2:38:48 PM,Accessory B Power Draw,21.70275618
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.07232392160902,-89.40035769941458"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),7.816548753
2:38:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Eco
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,24.48701588
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.07236777661495,-89.4003157511522"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),25.69794556
2:38:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Eco
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,21.82786654
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.072424953266214,-89.40024044528495"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),32.86109181
2:38:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Normal
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,21.31432661
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.07242301815261,-89.40022473499599"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),8.277653809
2:38:49 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Sport
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,23.75821933
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.07243835353286,-89.40025411559807"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),11.28643669
2:38:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Sport
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,22.1488587
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.07243095282206,-89.40025892547895"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),4.86599844
2:38:49 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Normal
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,22.4914629
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.07242713053974,-89.40025901169237"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),1.565734355
2:38:49 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Sport
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,21.54970608
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.072424749119016,-89.40021971211821"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),15.90834582
2:38:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Eco
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,24.33914025
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.07244118475755,-89.40021429788038"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),21.28628958
2:38:49 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Eco
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,21.05315764
2:38:49 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:49 PM,GPS Location,"43.072490438318894,-89.40024206161904"
2:38:49 PM,Vehicle State 1 (Drive Position),Drive
2:38:49 PM,Vehicle State 2 (Error Code),None
2:38:49 PM,Vehicle State 3 (Key State/Position),RUN
2:38:49 PM,Vehicle State 4 (Speed),26.63642002
2:38:49 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:49 PM,Vehicle State 6 (Drive Mode),Sport
2:38:49 PM,Accessory A Type,Front Light Bar
2:38:49 PM,Accessory A State,0
2:38:49 PM,Accessory A Power Draw,0
2:38:49 PM,Accessory B Type,Rear Chase Light
2:38:49 PM,Accessory B State,5
2:38:49 PM,Accessory B Power Draw,24.04949455
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.07244836926585,-89.40020801129744"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),20.73494771
2:38:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Eco
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,20.55824141
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.07244332653716,-89.40017423512428"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),18.04528557
2:38:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Sport
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,21.41780516
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.0725128656121,-89.400152806625"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),24.55995571
2:38:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Eco
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,24.18612475
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.07252275030956,-89.40010994579018"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),20.41504099
2:38:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Sport
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,21.39621855
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.072522466025525,-89.40010784683663"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),1.277302464
2:38:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Normal
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,21.11489511
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.0725246398537,-89.40010411606809"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),17.21068314
2:38:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Eco
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,21.71736999
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.072503165948035,-89.40006787468866"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),19.10283624
2:38:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Eco
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,23.5604061
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.07257094662193,-89.40009201926742"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),25.74462158
2:38:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Eco
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,24.363709
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.07257464456887,-89.4001333961706"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),21.03268867
2:38:50 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Sport
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,23.83180027
2:38:50 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:50 PM,GPS Location,"43.07258931488746,-89.40011607622739"
2:38:50 PM,Vehicle State 1 (Drive Position),Drive
2:38:50 PM,Vehicle State 2 (Error Code),None
2:38:50 PM,Vehicle State 3 (Key State/Position),RUN
2:38:50 PM,Vehicle State 4 (Speed),9.785819197
2:38:50 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:50 PM,Vehicle State 6 (Drive Mode),Sport
2:38:50 PM,Accessory A Type,Front Light Bar
2:38:50 PM,Accessory A State,0
2:38:50 PM,Accessory A Power Draw,0
2:38:50 PM,Accessory B Type,Rear Chase Light
2:38:50 PM,Accessory B State,5
2:38:50 PM,Accessory B Power Draw,20.66302197
2:38:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:51 PM,GPS Location,"43.07256654935173,-89.40013329221337"
2:38:51 PM,Vehicle State 1 (Drive Position),Drive
2:38:51 PM,Vehicle State 2 (Error Code),None
2:38:51 PM,Vehicle State 3 (Key State/Position),RUN
2:38:51 PM,Vehicle State 4 (Speed),18.05426468
2:38:51 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:51 PM,Vehicle State 6 (Drive Mode),Eco
2:38:51 PM,Accessory A Type,Front Light Bar
2:38:51 PM,Accessory A State,0
2:38:51 PM,Accessory A Power Draw,0
2:38:51 PM,Accessory B Type,Rear Chase Light
2:38:51 PM,Accessory B State,5
2:38:51 PM,Accessory B Power Draw,24.99766196
2:38:51 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:51 PM,GPS Location,"43.07258313160445,-89.40017936202239"
2:38:51 PM,Vehicle State 1 (Drive Position),Drive
2:38:51 PM,Vehicle State 2 (Error Code),None
