Time,Variable,Value
10:40:29 AM,Vehicle State 1 (Drive Position),Drive
10:40:29 AM,Vehicle State 2 (Error Code),None
10:40:29 AM,Vehicle State 3 (Key State/Position),RUN
10:40:29 AM,Vehicle State 4 (Speed),1.3188147471511784
10:40:29 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:29 AM,Vehicle State 6 (Drive Mode),Normal
10:40:29 AM,Accessory A Type,Front Winch
10:40:29 AM,Accessory A State,Retracted
10:40:29 AM,Accessory A Power,0
10:40:29 AM,Accessory B Type,Audio System
10:40:29 AM,Accessory B Volume,3.9564442414535352
10:40:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:29 AM,GPS Location,"43.07326000124024,-89.40050063760077"
10:40:29 AM,Vehicle State 1 (Drive Position),Drive
10:40:29 AM,Vehicle State 2 (Error Code),None
10:40:29 AM,Vehicle State 3 (Key State/Position),RUN
10:40:29 AM,Vehicle State 4 (Speed),1.231849081491928
10:40:29 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:29 AM,Vehicle State 6 (Drive Mode),Sport
10:40:29 AM,Accessory A Type,Front Winch
10:40:29 AM,Accessory A State,Retracted
10:40:29 AM,Accessory A Power,0
10:40:29 AM,Accessory B Type,Audio System
10:40:29 AM,Accessory B Volume,3.695547244475784
10:40:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:29 AM,GPS Location,"43.07324031354362,-89.40052699112425"
10:40:29 AM,Vehicle State 1 (Drive Position),Drive
10:40:29 AM,Vehicle State 2 (Error Code),None
10:40:29 AM,Vehicle State 3 (Key State/Position),RUN
10:40:29 AM,Vehicle State 4 (Speed),14.060888115680658
10:40:29 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:29 AM,Vehicle State 6 (Drive Mode),Normal
10:40:29 AM,Accessory A Type,Front Winch
10:40:29 AM,Accessory A State,Retracted
10:40:29 AM,Accessory A Power,0
10:40:29 AM,Accessory B Type,Audio System
10:40:29 AM,Accessory B Volume,42.18266434704198
10:40:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:29 AM,GPS Location,"43.073291079242615,-89.40051832749738"
10:40:29 AM,Vehicle State 1 (Drive Position),Drive
10:40:29 AM,Vehicle State 2 (Error Code),None
10:40:29 AM,Vehicle State 3 (Key State/Position),RUN
10:40:29 AM,Vehicle State 4 (Speed),23.349986765087724
10:40:29 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:29 AM,Vehicle State 6 (Drive Mode),Normal
10:40:29 AM,Accessory A Type,Front Winch
10:40:29 AM,Accessory A State,Retracted
10:40:29 AM,Accessory A Power,0
10:40:29 AM,Accessory B Type,Audio System
10:40:29 AM,Accessory B Volume,70.04996029526318
10:40:29 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:29 AM,GPS Location,"43.073291978081784,-89.40051650203624"
10:40:29 AM,Vehicle State 1 (Drive Position),Drive
10:40:29 AM,Vehicle State 2 (Error Code),None
10:40:29 AM,Vehicle State 3 (Key State/Position),RUN
10:40:29 AM,Vehicle State 4 (Speed),0.7201621508973921
10:40:29 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:29 AM,Vehicle State 6 (Drive Mode),Sport
10:40:29 AM,Accessory A Type,Front Winch
10:40:29 AM,Accessory A State,Retracted
10:40:29 AM,Accessory A Power,0
10:40:29 AM,Accessory B Type,Audio System
10:40:29 AM,Accessory B Volume,2.1604864526921763
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.073291698466555,-89.4005154058985"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),0.8836395863937019
10:40:30 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Normal
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,2.6509187591811054
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.073290905867765,-89.40051214756882"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),1.879812486136096
10:40:30 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Sport
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,5.639437458408288
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.07323482738722,-89.40047033789756"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),20.04863957787976
10:40:30 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Eco
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,60.145918733639284
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.0732511985674,-89.40041658797819"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),27.83346927759865
10:40:30 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Eco
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,83.50040783279594
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.0731881578506,-89.40046687482524"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),27.07829028263774
10:40:30 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Normal
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,81.23487084791323
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.07318597540236,-89.40051721838664"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),20.036938915897068
10:40:30 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Sport
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,60.11081675
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.07313239902969,-89.40059447652514"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),31.537928479087412
10:40:30 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Eco
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,94.61378543726224
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.07313245311099,-89.40062136941407"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),30.212099949760752
10:40:30 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Normal
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,90.63629984928225
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.07318063016746,-89.40063830228785"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),29.742489941555245
10:40:30 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Normal
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,89.22746982466573
10:40:30 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:30 AM,GPS Location,"43.073207066198634,-89.40066632810816"
10:40:30 AM,Vehicle State 1 (Drive Position),Drive
10:40:30 AM,Vehicle State 2 (Error Code),None
10:40:30 AM,Vehicle State 3 (Key State/Position),RUN
10:40:30 AM,Vehicle State 4 (Speed),23.978179034141213
10:40:30 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:30 AM,Vehicle State 6 (Drive Mode),Eco
10:40:30 AM,Accessory A Type,Front Winch
10:40:30 AM,Accessory A State,Retracted
10:40:30 AM,Accessory A Power,0
10:40:30 AM,Accessory B Type,Audio System
10:40:30 AM,Accessory B Volume,71.93453710242363
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.073192317912635,-89.40065924299866"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),8.389403783494433
10:40:31 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Normal
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,25.16821135
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.07323568569139,-89.4007154515544"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),32.16135786481544
10:40:31 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Normal
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,96.48407359444633
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.073229989359135,-89.40071511483086"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),3.810430802711357
10:40:31 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Normal
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,11.431292408134071
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.07320959271397,-89.40076872544535"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),25.732128975981567
10:40:31 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Normal
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,77.19638693
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.07321833507743,-89.40080550646256"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),14.629875061109011
10:40:31 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Normal
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,43.889625183327034
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.07321175926961,-89.40078569800258"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),18.28255392598228
10:40:31 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Eco
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,54.84766177794684
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.07324745262859,-89.40077710309822"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),30.677055610293664
10:40:31 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Normal
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,92.03116683088099
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.073254862337386,-89.40077616432865"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),4.5923847804803595
10:40:31 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Normal
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,13.77715434144108
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.073266780120605,-89.40078556572743"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),9.013961865
10:40:31 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Eco
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,27.04188559592904
10:40:31 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:31 AM,GPS Location,"43.0732641469631,-89.40079072046571"
10:40:31 AM,Vehicle State 1 (Drive Position),Drive
10:40:31 AM,Vehicle State 2 (Error Code),None
10:40:31 AM,Vehicle State 3 (Key State/Position),RUN
10:40:31 AM,Vehicle State 4 (Speed),5.060749155811566
10:40:31 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:31 AM,Vehicle State 6 (Drive Mode),Sport
10:40:31 AM,Accessory A Type,Front Winch
10:40:31 AM,Accessory A State,Retracted
10:40:31 AM,Accessory A Power,0
10:40:31 AM,Accessory B Type,Audio System
10:40:31 AM,Accessory B Volume,15.182247467434697
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.073256031446995,-89.4008107975396"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),12.170007394342441
10:40:32 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Eco
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,36.510022183027324
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.07322986637782,-89.40079549650405"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),10.09332943998181
10:40:32 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Normal
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,30.27998831994543
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.073233718331906,-89.40081492036089"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),11.119386949050975
10:40:32 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Sport
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,33.358160847152924
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.07323522156896,-89.40081586068119"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),1.6297170298911516
10:40:32 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Normal
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,4.8891510896734545
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.073233330411,-89.40077967507729"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),30.131500748739963
10:40:32 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Sport
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,90.39450224621989
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.07330867793032,-89.40076555534365"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),27.248740791273327
10:40:32 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Normal
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,81.74622237381999
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.07328757447269,-89.40072460623415"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),29.013527628959263
10:40:32 AM,Vehicle State 5 (2WD/4WD),2WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Eco
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,87.04058288687779
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.073284673151576,-89.40072612398829"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),1.8644930034521683
10:40:32 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Normal
10:40:32 AM,Accessory A Type,Front Winch
10:40:32 AM,Accessory A State,Retracted
10:40:32 AM,Accessory A Power,0
10:40:32 AM,Accessory B Type,Audio System
10:40:32 AM,Accessory B Volume,5.593479010356505
10:40:32 AM,Vehicle VIN,1HGBH41JXMN109186
10:40:32 AM,GPS Location,"43.0733068190763,-89.40067062363882"
10:40:32 AM,Vehicle State 1 (Drive Position),Drive
10:40:32 AM,Vehicle State 2 (Error Code),None
10:40:32 AM,Vehicle State 3 (Key State/Position),RUN
10:40:32 AM,Vehicle State 4 (Speed),24.89008440993434
10:40:32 AM,Vehicle State 5 (2WD/4WD),4WD
10:40:32 AM,Vehicle State 6 (Drive Mode),Sport
